id,jp,en,trans
change_symbolmark_1,シンボルマーク変更,Change Icon,变更标记
change_symbolmark_2,シンボルマークを変更しました。,You changed the icon for this party group.,变更标记成功
cjs_npc_evolution_1,%sの\n最大Lvが%s→%sになった！,%s's level cap rose\nfrom %s to %s!,%s的\n最大Lv由%s变为%s！
cjs_summon_evolution_1,%sの\n最大Lvが%s→%sになった！,%s's level cap rose\nfrom %s to %s!,%s的\n最大Lv由%s变为%s！
comic_1,シナリオパターン選択,Choose Your Route,选择剧情
container_22,倉庫,Stash,仓库
container_25,召喚石,Summons,召唤石
container_26,移動先倉庫選択,Stash,选择目标仓库
container_28,選択した倉庫内がいっぱいのため<br>移動できません。,The stash you selected is full. Select another one.,该仓库已满，转移失败。
container_29,倉庫名を変更,Rename,变更仓库名
container_31,何も入力されていません。,You haven't typed anything.,输入为空
container_32,倉庫名を変更,Rename,变更仓库名
container_33,倉庫の名前を<br><br>,This stash has been renamed <br><br>,仓库名已变更为<br><br>
container_34,<br><br>に変更しました。,<br><br>,<br><br>
container_35,売却,Sell,出售
container_36,武器,weapon,武器
container_37,召喚石,summon,召唤石
container_38,売却確認,Sell,确认出售
container_40,売却,Sell,出售
container_41,売却結果,Sell,出售结果
container_42,移動させる,Move,转移
container_43,武器,Weapons,武器
container_44,召喚石,Summons,召唤石
container_45,移動,Move,转移
container_65,倉庫TOP,Stash,仓库首页
container_66,倉庫を所持していません,Stash,无仓库
container_67,ショップへ,Shop,商店
container_68,戦,PWR,战
container_69,攻,ATK,
container_70,Lv,Lvl,
container_71,H,HP,
container_move_target_1,リスト,the Inventory,列表
container_move_target_2,倉庫,another Stash,仓库
container_pop_1,リストに戻す,Add to Inventory,返回列表
container_pop_10,以下の%sを売却しました。,You sold %s.,出售以下%s
container_pop_11,所持ルピ　<span class='txt-lupi-after'>%s</span>ルピ,Held: <span class='txt-lupi-after'>%s</span> rupie,所持卢比　<span class='txt-lupi-after'>%s</span>卢比
container_pop_2,所持数がいっぱいのため<br>移動できません。,Your inventory is full.,所持数已满，转移失败。
container_pop_3,倉庫に移す,Move to Stash,转移至仓库
container_pop_4,倉庫がいっぱいのため<br>移動できません。,The stash you selected is full.,仓库已满，转移失败。
container_pop_5,売却価格　<span class='txt-sell-price'>%s</span>ルピ,Total: <span class='txt-sell-price'>%s</span> rupie,售出价格　<span class='txt-sell-price'>%s</span>卢比
container_pop_6,所持ルピ　<span class='txt-lupi-before'>%s1</span> → <span class='txt-lupi-after'>%s2</span>ルピ,Held: <span class='txt-lupi-before'>%s1</span> &gt;&gt; <span class='txt-lupi-after'>%s2</span> rupie,所持卢比　<span class='txt-lupi-before'>%s1</span> → <span class='txt-lupi-after'>%s2</span>卢比
container_pop_7,レア以上の%sを<br>売却しようとしています！,You're about to sell an R-SSR<br>%s.,您将出售R以上%s！
container_pop_8,以下の%sを売却します。<br>よろしいですか？,Sell the %s below?,是否出售以下%s？
container_pop_9,ボーナス　獲得ルピ＋%s,Bonus: %s rupie,获得额外卢比＋%s
container_select_item_1,武器,weapons,武器
container_select_item_2,召喚石,summons,召唤石
coopraid_1,共闘,Co-op,共斗
coopraid_10,%s が解放されました！,Unlocked %s!,%s已解放！
coopraid_100,AP・BPはMAXですが投稿しますか？,Your AP and EP are full. Tweet anyway?,您的AP·BP已满，是否继续投稿？
coopraid_101,認証完了,Link Twitter Account,认证成功。
coopraid_102,Twitterとの連携を認証しました。,Your Granblue Fantasy account and Twitter account are now linked.,您已绑定推特账号。
coopraid_103,禁止ワードが含まれています。,This message is invalid.,含有敏感词汇。
coopraid_104,ルーム作成,Create a Room,创建房间
coopraid_105,コメントが未入力です。,Type a message,您未输入描述。
coopraid_106,コメントは24文字までです。,Type up to 24 characters.,描述最多24字。
coopraid_107,禁止ワードが含まれています。,This message is invalid.,含有敏感词汇。
coopraid_108,ルーム情報変更,Room,房间信息更新
coopraid_109,ルームチャット一覧,Room Chat,房间聊天一览
coopraid_11,ステージ解放,Stage Unlocked,解放关卡
coopraid_110,スタンプを送りました。,Sticker was sent.,表情已发送。
coopraid_111,チャットを送りました。,Message was sent.,聊天已发送。
coopraid_112,共闘クエスト戦績,Co-op Log,共斗任务战绩
coopraid_113,確認できるバトルはありません。,There is nothing here.,您有未确认结果的战斗。
coopraid_114,ミッション報酬,Mission Rewards,任务报酬
coopraid_115,交換完了,Trade Treasure,兑换成功
coopraid_116,ミッション報酬のリセット,Mission Points,重置任务报酬
coopraid_117,ミッション報酬を全て受け取りました。<br>ミッション報酬在庫をリセットします。,All items have been traded for. Mission rewards will now be reset.,您已兑换全部报酬。刷新任务报酬。
coopraid_118,ステータス,Progress,进程
coopraid_119,参加する,Join a Room,参加
coopraid_12,編成へ,Party,编成
coopraid_120,参加,Join,
coopraid_121,マルチバトル撤退,Raid Battle,
coopraid_122,マルチバトルから撤退しました。,You retreated from the raid battle.,
coopraid_123,クエスト[%s]の有効期限が切れました,%s is no longer available.,
coopraid_124,クエストを開始できません,Quest,
coopraid_125,退室したプレイヤーをサポーターに<br>設定しているメンバーがいるため<br>クエストを開始できません。,One of the players who left the room was<br>loaning a summon to another member.<br>You can't start the quest.,
coopraid_126,以下の属性キャラがパーティに<br>編成されているため、このクエストを<br>開始することが出来ません。,The following elements can't<br>be used on this quest. Edit<br>your party and try again.,
coopraid_127,以下のキャラがパーティに<br>編成されているため、このクエストを<br>開始することが出来ません。,The following characters can't<br>be used on this quest. Edit<br>your party and try again.,
coopraid_128,以下の指定属性以外のキャラが<br>編成されているため、このクエストを<br>開始することが出来ません。,Only the following elements<br>can be used on this quest.<br>Edit your party and try again.,
coopraid_129,%s属性キャラ<br>,%s characters<br>,
coopraid_13,共闘クエストデイリーミッション,Co-op Quest Daily Missions,
coopraid_130,以下のキャラがパーティに<br>編成されていないため、このクエストを<br>開始することが出来ません。,The following characters need<br>to be used on this quest. Edit<br>your party and try again.,
coopraid_131,以下の指定レアリティの条件を<br>満たしていないため、このクエストを<br>開始することが出来ません。,The following rarity requirements<br>aren't being met. Edit<br>your party and try again.,
coopraid_132,以下の指定種族の条件を<br>満たしていないため、このクエストを<br>開始することが出来ません。,You can't play this quest.<br>You must include the following<br>character types:,
coopraid_133,※初回クリア時まで<br>,(Until it's cleared once.),
coopraid_134,&lt;開始条件&gt;,&lt;Quest&gt;,
coopraid_135,以下のクエスト開始条件を<br>満たしていないため、このクエストを<br>開始することが出来ません。,You don't meet the<br>requirements to play<br>this quest.,
coopraid_136,マルチバトルで使用している編成は<br>チャレンジクエストでは使用できません。,You raid quest party can't be<br>used in challenge battles.,
coopraid_137,挑戦条件を満たしていないため、<br>クエストを開始できません。<br><br>必要Rank: %s以上,You don't have the right rank to play this quest.<br><br>Required rank: %s,
coopraid_138,AP使用確認,AP,
coopraid_139,APが足りません,More AP Needed,
coopraid_14,詳細,Details,
coopraid_140,以下の条件を満たしていないため、<br>このクエストを開始する事ができません。,,
coopraid_141,BP,EP,
coopraid_142,送信完了,Message,
coopraid_143,送信完了,Stickers,
coopraid_144,クエストが開始されていますが、<br>以下の召喚石がパーティに編成されているため<br>クエストに参加できません。<br>パーティの編成をしてから<br>クエストに参加してください。,The following summons can't<br>be used on this quest.<br>Edit your party and try again.,
coopraid_145,開始ボタンでクエストを開始します。,Tap Start to begin.,
coopraid_146,Error Code: %s<br>%s,Error Code: %s<br>%s,
coopraid_15,対象クエスト,Quests,
coopraid_16,ルーム,Room,房间
coopraid_17,残り %s分,Closes in %s min,
coopraid_18,残り %s秒,Closes in %s sec,
coopraid_19,残り %s分%s秒,Closes in %s min %s sec,
coopraid_2,確認できるバトルはありません。,There is nothing here.,
coopraid_20,アイテムエフェクト確認,Item Effects,
coopraid_21,挑戦するクエストを設定してください。,Select a quest.,
coopraid_22,サポーターを選択してください。,Select a support summon.,
coopraid_23,サポーターを選択してください。,There are no support summons for you to select.,
coopraid_24,ルームメンバーの準備を待ちましょう。,The other players are getting ready.,
coopraid_25,ルームメンバーの準備が整いました。<br>開始ボタンでクエストを開始します。,Everyone is ready.<br>Tap Start to begin.,
coopraid_26,準備が整ったら準備OKを宣言しましょう。,Tap Ready when you are ready to start the quest.,
coopraid_27,準備OKを宣言しました。<br>クエストの開始を待ちましょう。,You have tapped Ready.<br>Now wait for the quest to start.,
coopraid_28,クエスト確認,Quest,
coopraid_29,最大AP不足,AP,
coopraid_3,入力確認,Quests,
coopraid_30,クエストを実行するためのAPが<br>現在の最大APを上回っています。<br>APはRankを上げることで<br>最大値が上昇します。,This quest requires more AP than you can have yet.<br>Raise your rank to get more AP.,
coopraid_31,クエスト変更,Cancel Quest,
coopraid_32,他のプレイヤーにより<br>すでにクエストが設定されています。,Another player has already chosen a quest.,
coopraid_33,設定したクエストを変更します。<br>よろしいですか？,Change the selected quest?,
