path,trans,duration,note
voice/3030049000_newyear1,新年到了呢。\n我不喜欢傻瓜一样喧闹，我想安静地度过。,8,新年
voice/3030049000_newyear2,今年如果能够把与帝国的战斗做个了断，我就满足了。,6,
voice/3030049000_Valentine1,露莉亚她说情人节要吃糖果所以没办法我才做的，还是说，你想吃卡塔莉娜做的糖果？,10,情人节
voice/3030049000_Whiteday1,白色情人节？你记得我之前送你过糖果啊。,6,白情
voice/3030049000_Whiteday2,情人节的回礼……是吗，总之先说声谢谢。,7,
voice/3030079000_Halloween1,不给糖，就捣蛋。,4,万圣
voice/3030079000_Halloween2,关于节日·万圣节的情报已经输入完毕。,6,
voice/3030079000_Halloween3,糖果类的准备工作已经完成。\n团长，我要求你对我恶作剧或是夺取糖果。,10,
voice/3030079000_Valentine1,情人节，快乐！,2,情人节
voice/3030079000_Valentine2,姬塔，我已成功购入了情人节用的巧克力。,5,
voice/3030079000_Valentine3,请求摄取情人节巧克力，请吃。,5,
voice/3030079000_birthday1,Happy——Bir——thday！,2,生日
voice/3030079000_birthday2,生日快乐！姬塔,2,
voice/3030079000_birthday3,我采购了旅行需要的物资作为生日礼物，准备有一天与你一起前往星之岛。,10,
voice/3030079000_Xmas1,圣诞快乐！,2,圣诞
voice/3030079000_Xmas2,平安夜是什么，团长？,3,
voice/3030079000_newyear1,新年、快乐。,4,新年
voice/3030079000_newyear2,已确认元旦的日出，团长。,4,
voice/3030079000_whiteday1,白色情人节，快乐！,3,白情
voice/3030079000_whiteday2,团长，白色情人节是什么？,4,
voice/3030079000_whiteday3,情人节的回礼，团长的心意？,6,
voice/3030039000_mypage1,呵呵，你真的和他很像，让我很怀念呢。,8,
voice/3030039000_mypage2,讲点过去的事吧，拉卡姆小时候很爱哭。,5,
voice/3030039000_mypage3,如果是你…如果是你们的话，一定能跨越任何困难。,7,
voice/3030039000_mypage4,在新一年的开始，大家聚集在一起祈祷这一年的幸福。新年真是有非常美妙的习俗呢。,11,
voice/3030039000_mypage6,在骑空艇上看见的新年第一次日出真是格外壮观。无边无垠的天空中，旭日缓缓升起。,9,
voice/3030039000_mypage7,如果想说新年的抱负，就在弥斯拉面前说吧。就算再怎么讨厌，也会做到言出必行。,9,
voice/3040255000_mypage1,拉卡姆真的成为了不起的驾驶员了呢。呵呵，不知怎么的，我觉得很骄傲。,8,
voice/3040255000_mypage2,姬塔，也许你们的旅途并不平坦，但没有什么能真正挡住你们的去路，只要你们继续对未来充满希望。,15,
voice/3040255000_mypage3,空之世界有很多骑空艇，但至今动力装置依旧贵重，因为缺少星之世界制造的零件，就无法将其制作出来。,13,
voice/3040498000_mypage1,因为要作为加隆佐的代表外出，必须穿着相称的服装。如果穿错了衣服惹人笑话，就有损加隆佐的体面了。,12,
voice/3040498000_mypage2,说起来，那艘大型艇的内外装潢设计都非常前卫呢。虽然不合我的喜好，但也给了我启发。我也尝试一下新的挑战吧。,16," "
voice/3040498000_mypage3,真想和圣诞老人聊聊。我很好奇他的雪橇和驯鹿是用怎样的技术飞起来的呢。真想乘坐一次一个晚上就能周游世界的雪橇。,15," "
voice/3030039000_newyear1,新年快乐！,2,新年
voice/3030039000_newyear2,来，团长！今天我们大家一起去初诣吧！,6,
voice/3030039000_Valentine1,情人节快乐！,2,情人节
voice/3030039000_Valentine3,这个巧克力给我？啊，今天是这样的日子啊。,6,
voice/3030039000_whiteday1,白色情人节快乐！,2,白情
voice/3030039000_whiteday2,团长，今天我希望你能收下一件礼物。,6,
voice/3030039000_whiteday4,这还是我第一次做情人节的回礼，如果你喜欢就好了。,8,
voice/3030039000_birthday1,为你的生日献上祝福。,2,
voice/3030039000_birthday2,生日快乐！,2,
voice/3710239000_mypage1,天空如此澄净，让我不禁抬头仰望。无法言说的感情在心底缓缓蔓延。我由衷地觉得，能继续旅行真是太好了。,18,
voice/3710239000_mypage2,你一直在期待今天吧？我也是！无论翱翔天际，还是与同伴欢笑相拥，都不是理所当然的事。此时此刻，能像这样与你在一起，我从心底里想说声谢谢。,20,
voice/3710239000_mypage3,尽管天空广阔又遥远，心愿依然乘风而去，我相信总有一天能够抵达。所以今天，我要向着这片天空寄托唯一的愿望，愿能与你一同永远欢笑。,19,
voice/3030032000_Halloween1,万圣节快乐。,2,万圣
voice/3030032000_Halloween2,不给糖就捣蛋。,2,
voice/3030032000_Xmas1,圣诞快乐！,2,圣诞
voice/3030032000_Xmas2,呵呵，真是让人怀念。\n上次像这样庆祝圣诞后过了几十年呢……,10,
voice/3030032000_newyear1,新年快乐！,2,新年
voice/3030032000_newyear4,呵呵……过年明明都经历过好几次了，总觉得很新鲜啊。,9,
voice/3030032000_Valentine1,情人节，快乐。,3,情人节
voice/3030032000_Valentine2,团长，今天是情人节……这个给……我也做了巧克力……,11,
voice/3030032000_Whiteday1,白色情人节快乐！,2,白情
voice/3030032000_Whiteday2,情人节的回礼？是、是吗，这真是太过郑重了……,8,
voice/3030032000_Whiteday5,总之，谢谢。我很高兴团长你有这份心意。,8,
voice/3030231000_mypage1,这个耐火服，性能是很好没错，但真的好闷啊……~,7,sr泽塔主页
voice/3030231000_mypage2,把那个机神还是什么的打倒然后我要休假！绝对要！,5,
voice/3030231000_mypage3,啊姬塔……嗯嗯，没什么，看到你的表情我就放心了。,7,
voice/3030231000_introduce1,耐火服这样就可以了，总感觉巴萨拉卡的样子也怪怪的，我再不靠谱一点的话。,9,sr泽塔图鉴
voice/scene_fate_chr430_ep1_7,用的素材确实，是用龙皮和贝希摩斯皮两层叠起来的没错。,6,
voice/3030231000_win2,嗯！我的状况还不错。,4,
voice/3030141000_birthday1,Happy Birthday！,2,生日（同sr）
voice/3030141000_birthday2,生日快乐。,1,
voice/3030141000_birthday8,年龄逐渐增长也不算坏事啊，虽然像我这样的年轻人说这话有点不适合。,5,
voice/3030141000_Halloween2,不给糖就捣蛋！,3,万圣
voice/3030141000_Halloween1,万圣节快乐！,3,
voice/3030141000_Halloween3,这一天终于来了！,4,
voice/3030141000_Xmas1,圣诞快乐！,2,圣诞
voice/3030141000_newyear2,Happy New Year！,3,新年
voice/3030141000_newyear1,新年快乐！,2,
voice/3030141000_newyear7,今年也请多关照，团长！,3,
voice/3030141000_Valentine1,情人节快乐！,3,情人节
voice/3030141000_whiteday1,白色情人节快乐！,3,白情
voice/3040000000_Halloween1,万圣节快乐。,3,万圣
voice/3040000000_Halloween2,不给糖就捣蛋。,3,
voice/3040000000_Halloween3,团长，来说，“不给糖就捣蛋！”\n我已经准备了充足的糖果！呵哈哈。像这样到处施舍糖果的话，我的诅咒一下子就能……\n什么？你说不会解除？,19,
voice/3040000000_Xmas1,圣诞快乐。,2,圣诞
voice/3040000000_Xmas2,哼，无论谁都那么开心，我可不管什么圣诞节……\n什么？已经准备好了庆祝的位子？啧，没办法，今天就陪你吧。,17,
voice/3040000000_newyear1,新年快乐！,3,新年
voice/3040000000_newyear3,真是的……大过年的那群人真吵。不过是过个年有什么兴奋的……\n喂，等下，我没说我不吃正月的料理啊！,13,
voice/3040000000_Valentine1,情人节快乐。,3,情人节
voice/3040000000_Valentine2,什么……？你说这个巧克力给我……？哦，原来今天是那个叫情人节的日子啊。哼……不过，事到如今就算从你手上收到巧克力，我也没什么特别的想法……不过机会难得，我还是勉为其难收下好了。,18,
voice/3040000000_Valentine3,哼，传达想法的日子这种习俗真是太磨磨蹭蹭了。想法这种东西，不管什么时候赶快说出来不就好了吗。对吧，团长，你也是这么认为的吧？,17,
voice/3040000000_Whiteday1,白、白色情人节快、快乐！,4,白情
voice/3040000000_Whiteday2,收下……\n什么？你这家伙，居然要让本大爷说明吗！？是回礼！情人节的！\n哼……光受到施舍感觉不太舒服。我没什么其他意思。……不要搞错了！,18,
voice/3040000000_Whiteday3,本来，如果是要追求回礼的话，一开始就什么都别送不就好了……\n传达心意的话，靠语言就够了吧……你还要追求什么？,13,
voice/3040154000_mypage1,原来如此。泳装这东西，也是考虑了很多才做出来的呢。确实，要是弄湿了多余的布料，衣服很重会很碍事。\n这样薄的穿着，在水边确实有用。但和盔甲相比，还是有点不放心……,19,泳贞
voice/3040154000_mypage2,入乡随俗，吗，话虽如此，虽然周围人都穿着泳装，我还没完全习惯，还觉得有点害羞……\n啊，不，要是能堂堂正正地就好了……,15,
voice/3040154000_mypage3,海边也好河川也好，水边是很容易发生事故的地方，游玩的时候一定要十分小心，团长。,7,
voice/3040061000_Halloween1,万圣节快乐！,2,万圣
voice/3040061000_Halloween2,不给糖就捣蛋！,2,
voice/3040061000_Halloween3,呀嚯~~团长，我们来办个变装大会吧！当然，优胜的肯定是我！,8,
voice/3040061000_Xmas1,圣诞快乐!,3,圣诞
voice/3040061000_newyear1,新年快乐！,3,新年
voice/3040061000_newyear3,哼哼哼~年糕黏黏黄豆面年糕~♪压一压滚一滚年糕小豆汤~♪,9,
voice/3040061000_Valentine1,情人节快乐！,3,情人节
voice/3040061000_Valentine3,虽然想做巧克力，但搞错了糖和盐，结果做出来的味道连哥布林都会一口倒……,9,
voice/3040061000_whiteday1,白色情人节快乐！,3,白情
voice/3040061000_whiteday2,要送我礼物？哈哈，谢谢你！,5,
voice/3040061000_whiteday3,里面是什么呢~传说中的弓？究极的防具？又或者是金银财宝？,11,
voice/3040238000_mypage1,难得的休息日啊，可以的话一起去逛街吧？,5,lm莫妮卡
voice/3040238000_mypage2,今天挺闲的，打招呼请不用那么拘谨，就算是我休息日也要稍微放松下呢。,10,
voice/3040238000_mypage3,甜的东西无论是什么都喜欢，蛋糕也好酒也是……恩不过，因为这个最近，有被说过是不是圆润了点这样。,11,
voice/3990156000_s3_birthday0,Happy Birthday！,1,sr版共通，生日
voice/3990156000_s3_birthday1,生日快乐！,1,
voice/3990156000_s3_birthday2,不愧是你的生日，骑空团的大家都干劲十足啊。\n呵呵，想为你庆祝的心情，我也是不输大家的！,12,
voice/3990156000_s3_halloween0,万圣节快乐！,2,万圣
voice/3990156000_s3_halloween1,不给糖就捣蛋！,2,
voice/3990156000_s3_halloween2,虽然平时我有时候会觉得自己的身高很可恨，但只有万圣节这天，我会觉得自己是这个身高也是件好事。,10,
voice/3990156000_s3_christmas0,圣诞快乐!,2,圣诞
voice/3990156000_s3_christmas1,平安夜真是好日子啊。\n看着下着雪的夜空，我就想起我小时候的事情。,10,
voice/3990156000_s3_newyear0,新年快乐！,2,新年
voice/3990156000_s3_newyear1,你的去年是怎么样的？\n为了决定新的目标，先要从回顾去年开始。,10,
voice/3990156000_s3_valentine0,情人节快乐！,2,情人节
voice/3990156000_s3_valentine1,真是的，你真是受欢迎啊~到底收到了多少巧克力？,9,
voice/3990156000_s2_whiteday0,白色情人节快乐！,2,白情
voice/3990156000_s2_whiteday1,哈哈，今天的你看上去很忙啊。\n你这种守规矩的地方我觉得也是优点。,10,
voice/3030072000_birthday1,生日快乐！,2,生日
voice/3040021000_s1_birthday0,Happy Birthday！,1,生日
voice/3040021000_s1_birthday1,生日快乐！,1,
voice/3040021000_s1_birthday2,愿你度过一个美好的生日，姬塔,4,
voice/3040021000_s1_birthday3,能为你庆祝我觉得很幸福哦~,4,
voice/3040021000_s1_halloween0,万圣节快乐！,2,万圣
voice/3040021000_s1_halloween1,不给糖就捣蛋！,3,
voice/3040021000_s1_halloween2,呵呵，爱恶作剧的孩子也好可爱。,5,
voice/3040021000_s1_halloween3,哎呀哎呀，大家都想要糖果啊。,5,
voice/3040021000_s1_christmas0,圣诞快乐!,3,圣诞
voice/3040021000_s1_christmas1,平安夜的美食，真让人开心。\n来，团长，啊~嗯~,10,
voice/3040021000_s1_christmas2,我很期待交换礼物哦~呵呵,8,
voice/3040021000_s1_newyear1,Happy New Year！,3,新年
voice/3040021000_s1_newyear0,新年快乐！,3,
voice/3040021000_s1_newyear2,哎呀哎呀，欧根他好像喝多了，我去照顾他。,8,
voice/3040021000_s1_newyear3,呵呵呵，团长你还不能喝酒哦~,6,
voice/3040021000_s1_valentine0,情人节快乐！,3,情人节
voice/3040021000_s1_valentine1,团长~我在房间里铺满了鲜花，你要来看看吗？,8,
voice/3040021000_s1_valentine2,呵呵，难得的送巧克力的机会，我也想浪漫地送~,9,
voice/3040021000_s1_whiteday0,白色情人节快乐！,3,白情
voice/3040021000_s1_whiteday1,呵呵呵，世界上到处都是开心的事呢~,6,
voice/3040021000_s1_whiteday2,团长，你怎么了，坐立不安的。\n准备送礼物给谁呢？呵呵。,11,
voice/3040012000_Halloween1,不给糖就捣蛋~~,3,万圣
voice/3040012000_Halloween2,不给糖就捣蛋？如果是你的话就算是恶作剧我也接受……\n欸？你想要糖果？真是的，害什么羞啊~,13,
voice/3040012000_Xmas1,圣诞~~快乐！,3,圣诞
voice/3040012000_Xmas2,圣诞快乐~\n什么？你想要礼物？那么……我，怎么样？\n开玩笑的，对小孩子来说太刺激了吗？,20,
voice/3040012000_newyear1,Happy！ New Year！,4,新年
voice/3040012000_newyear2,啊，Happy New Year~冷死了~\n这种日子不塌出门一步真是太对了。\n我说，和我一起悠哉度过吧，好吗？,16,
voice/3040012000_Valentine1,情人节快乐~,3,情人节
voice/3040012000_Valentine2,情人节快乐~~\n你在期待吧？巧~克~力~\n对我这个天才来说做料理易如反掌，所以，给，啊~嗯。,16,
voice/3040012000_s2_whiteday0,哎……比起奇怪地炫耀，普通送糖果更能打动人心。\n不过看来还是有很多人不懂这些啊。,10,白情
voice/3040003000_birthday1,生日快乐！,1,生日
voice/3040003000_birthday2,Happy Birthday！,1,
voice/3040003000_birthday3,哎呀真是值得庆贺，今天是个重要的日子。\n大家一起来盛大地庆祝吧！,6,
